date,BTC,ETH,BNB,SOL,XRP,ADA,DOGE,AVAX,LINK,LTC
2023-05-21 00:00:00+00:00,26747.78,1804.91,306.4,19.61,0.4575,0.3602,0.07212,14.31,6.43,92.18
2023-05-22 00:00:00+00:00,26849.27,1817.35,309.0,19.53,0.4618,0.3679,0.07291,14.68,6.533,90.83
2023-05-23 00:00:00+00:00,27219.61,1854.05,313.5,20.02,0.4651,0.3704,0.07289,14.71,6.504,91.7
2023-05-24 00:00:00+00:00,26329.01,1799.89,306.0,19.22,0.453,0.3638,0.07064,14.14,6.32,85.82
2023-05-25 00:00:00+00:00,26473.79,1805.6,304.5,19.25,0.4538,0.3581,0.07088,14.08,6.278,86.57
2023-05-26 00:00:00+00:00,26705.92,1827.79,306.8,19.35,0.4684,0.3626,0.07097,14.33,6.344,87.08
2023-05-27 00:00:00+00:00,26854.27,1829.89,307.4,20.43,0.4714,0.3667,0.07255,14.56,6.438,88.55
2023-05-28 00:00:00+00:00,28065.0,1908.64,314.1,20.81,0.482,0.3828,0.07352,14.89,6.631,91.45
2023-05-29 00:00:00+00:00,27736.4,1892.6,311.6,20.57,0.4946,0.3786,0.07313,14.48,6.637,90.86
2023-05-30 00:00:00+00:00,27694.4,1900.59,311.5,21.25,0.5205,0.3779,0.07231,14.45,6.613,92.25
2023-05-31 00:00:00+00:00,27210.35,1873.63,306.8,20.81,0.5166,0.3744,0.07165,14.11,6.478,90.42
2023-06-01 00:00:00+00:00,26817.93,1861.78,304.9,20.49,0.5065,0.3644,0.07142,14.09,6.344,94.19
2023-06-02 00:00:00+00:00,27242.59,1906.68,307.2,21.26,0.5244,0.3782,0.07256,14.49,6.45,95.45
2023-06-03 00:00:00+00:00,27069.22,1892.06,306.6,21.19,0.5188,0.3759,0.0727,14.58,6.421,96.03
2023-06-04 00:00:00+00:00,27115.21,1890.01,305.0,21.82,0.5359,0.3773,0.07249,14.79,6.452,94.19
2023-06-05 00:00:00+00:00,25728.2,1810.5,276.9,20.0,0.509,0.3514,0.0664,13.87,6.054,87.71
2023-06-06 00:00:00+00:00,27230.08,1884.64,281.2,20.38,0.53,0.3531,0.07025,14.62,6.261,90.92
2023-06-07 00:00:00+00:00,26339.34,1832.13,259.3,18.64,0.5183,0.3223,0.06728,14.02,5.917,88.85
2023-06-08 00:00:00+00:00,26498.61,1845.64,262.0,18.89,0.5236,0.3228,0.06796,13.93,5.995,88.5
2023-06-09 00:00:00+00:00,26477.81,1840.37,260.5,17.4,0.538,0.2951,0.06947,13.75,5.993,89.3
2023-06-10 00:00:00+00:00,25841.21,1751.53,238.7,15.61,0.5067,0.2747,0.06175,11.65,5.233,77.13
2023-06-11 00:00:00+00:00,25925.55,1752.76,235.4,15.55,0.5208,0.272,0.06151,11.58,5.175,77.68
2023-06-12 00:00:00+00:00,25905.19,1742.57,231.3,15.19,0.5251,0.2748,0.06143,11.52,5.16,77.5
2023-06-13 00:00:00+00:00,25934.25,1740.12,244.2,15.04,0.5192,0.2752,0.06175,11.8,5.3,77.5
2023-06-14 00:00:00+00:00,25128.6,1650.95,237.9,14.48,0.4801,0.2633,0.06038,11.38,5.25,73.15
2023-06-15 00:00:00+00:00,25598.49,1666.96,236.4,14.77,0.4801,0.262,0.06153,11.41,5.312,74.6
2023-06-16 00:00:00+00:00,26345.0,1717.92,239.3,15.31,0.4759,0.2632,0.06219,11.55,5.324,76.13
2023-06-17 00:00:00+00:00,26516.99,1727.76,244.5,15.64,0.4794,0.2667,0.0622,11.62,5.279,76.86
2023-06-18 00:00:00+00:00,26339.97,1720.95,244.1,15.45,0.4868,0.261,0.06212,11.34,5.156,77.19
2023-06-19 00:00:00+00:00,26844.35,1737.11,243.1,16.1,0.4936,0.2634,0.06245,11.47,5.133,77.48
2023-06-20 00:00:00+00:00,28307.99,1791.99,247.7,16.64,0.4929,0.2705,0.06313,12.12,5.267,80.33
2023-06-21 00:00:00+00:00,29993.89,1889.11,248.8,17.23,0.4999,0.2862,0.06561,12.9,5.556,85.05
2023-06-22 00:00:00+00:00,29884.92,1872.01,240.8,16.62,0.4938,0.2899,0.06555,12.65,5.558,85.93
2023-06-23 00:00:00+00:00,30688.5,1892.63,244.3,17.13,0.4961,0.2966,0.06823,13.29,6.07,91.26
2023-06-24 00:00:00+00:00,30527.43,1874.96,236.4,16.64,0.4865,0.2892,0.06669,13.01,6.133,89.71
2023-06-25 00:00:00+00:00,30462.66,1898.8,238.8,16.96,0.4903,0.2921,0.06672,13.44,6.157,88.2
2023-06-26 00:00:00+00:00,30267.99,1858.97,236.1,16.27,0.479,0.2805,0.06474,13.15,6.057,87.21
2023-06-27 00:00:00+00:00,30692.44,1889.58,237.5,16.63,0.4838,0.2867,0.06556,13.2,6.198,88.07
2023-06-28 00:00:00+00:00,30077.41,1828.02,230.6,15.97,0.4647,0.2669,0.06257,12.34,5.815,83.02
2023-06-29 00:00:00+00:00,30447.31,1851.99,233.1,17.99,0.4747,0.2752,0.06342,12.67,5.891,84.73
2023-06-30 00:00:00+00:00,30472.0,1933.79,240.3,18.86,0.4729,0.2869,0.06646,13.03,6.313,108.7
2023-07-01 00:00:00+00:00,30585.9,1924.5,247.9,18.7,0.4732,0.2924,0.06851,12.99,6.503,107.1
2023-07-02 00:00:00+00:00,30617.03,1937.48,246.5,19.45,0.4845,0.2916,0.06801,13.13,6.54,113.58
2023-07-03 00:00:00+00:00,31156.2,1955.54,246.5,19.26,0.489,0.2967,0.06845,13.25,6.628,107.27
2023-07-04 00:00:00+00:00,30766.51,1936.2,242.5,19.13,0.4872,0.2924,0.0689,13.04,6.521,104.27
2023-07-05 00:00:00+00:00,30504.81,1910.36,238.9,19.0,0.4777,0.2839,0.06701,12.67,6.299,102.6
2023-07-06 00:00:00+00:00,29895.43,1846.17,232.2,19.61,0.4622,0.2784,0.06485,12.37,6.08,95.25
2023-07-07 00:00:00+00:00,30344.7,1870.91,235.6,21.5,0.4687,0.2844,0.0654,12.74,6.156,98.23
2023-07-08 00:00:00+00:00,30284.63,1865.24,236.3,21.81,0.4704,0.2907,0.06573,13.64,6.196,97.79
2023-07-09 00:00:00+00:00,30160.71,1862.8,234.1,21.32,0.468,0.2844,0.06536,13.58,6.15,95.08
2023-07-10 00:00:00+00:00,30411.57,1880.4,246.2,21.3,0.478,0.2878,0.06523,13.39,6.167,96.72
2023-07-11 00:00:00+00:00,30622.1,1878.3,248.6,22.07,0.4753,0.2927,0.06528,13.27,6.206,96.77
2023-07-12 00:00:00+00:00,30380.0,1871.82,243.9,21.94,0.471,0.289,0.06503,13.01,6.252,96.21
2023-07-13 00:00:00+00:00,31454.23,2004.49,256.1,26.01,0.8153,0.3567,0.07042,14.11,7.124,101.85
2023-07-14 00:00:00+00:00,30312.01,1937.83,248.1,26.67,0.7179,0.3277,0.06849,14.64,6.958,95.13
2023-07-15 00:00:00+00:00,30289.52,1931.41,251.1,27.46,0.7145,0.326,0.07197,14.84,6.918,94.78
2023-07-16 00:00:00+00:00,30231.99,1922.11,242.3,27.42,0.7468,0.3146,0.06952,14.29,6.607,92.89
2023-07-17 00:00:00+00:00,30138.0,1911.2,244.1,26.8,0.7374,0.3118,0.06982,14.4,7.186,92.2
2023-07-18 00:00:00+00:00,29859.13,1897.21,240.2,25.54,0.7779,0.3095,0.06866,13.8,6.911,91.56
2023-07-19 00:00:00+00:00,29909.21,1888.63,240.8,26.31,0.8199,0.3226,0.07003,13.99,6.915,91.99
2023-07-20 00:00:00+00:00,29800.0,1891.59,242.8,25.38,0.7942,0.3161,0.07062,13.88,8.361,92.37
2023-07-21 00:00:00+00:00,29901.72,1891.73,243.7,25.5,0.7713,0.3127,0.07322,13.98,8.133,94.09
2023-07-22 00:00:00+00:00,29794.0,1866.52,241.1,24.52,0.7331,0.31,0.07047,13.53,7.881,92.09
2023-07-23 00:00:00+00:00,30083.75,1888.73,242.5,24.76,0.7384,0.3171,0.0718,13.54,7.89,93.16
2023-07-24 00:00:00+00:00,29176.5,1850.0,238.9,23.37,0.7021,0.3053,0.0742,13.11,7.586,89.14
2023-07-25 00:00:00+00:00,29228.91,1857.66,237.7,23.27,0.7089,0.3037,0.08185,13.33,7.392,89.45
2023-07-26 00:00:00+00:00,29351.96,1872.0,239.0,25.17,0.7161,0.3069,0.07793,13.27,7.742,90.64
2023-07-27 00:00:00+00:00,29222.78,1861.28,240.6,25.1,0.7139,0.3077,0.07761,13.15,7.989,90.6
2023-07-28 00:00:00+00:00,29314.14,1874.19,241.9,24.82,0.712,0.3099,0.07717,13.22,7.77,91.44
2023-07-29 00:00:00+00:00,29352.9,1880.46,242.4,25.17,0.7121,0.313,0.08023,13.23,7.842,94.32
2023-07-30 00:00:00+00:00,29281.09,1861.79,242.5,24.25,0.7046,0.3156,0.07802,13.12,7.555,94.03
2023-07-31 00:00:00+00:00,29232.25,1856.14,241.0,23.73,0.6976,0.307,0.07786,12.82,7.547,92.28
2023-08-01 00:00:00+00:00,29705.99,1873.47,247.7,24.05,0.7069,0.3103,0.07815,12.89,7.641,93.94
2023-08-02 00:00:00+00:00,29186.01,1839.9,240.7,23.15,0.685,0.2993,0.07422,12.55,7.351,87.54
2023-08-03 00:00:00+00:00,29193.64,1835.81,241.1,22.65,0.663,0.2922,0.07358,12.44,7.125,82.55
2023-08-04 00:00:00+00:00,29113.99,1830.23,241.7,22.8,0.6356,0.2935,0.07347,12.41,7.143,82.2
2023-08-05 00:00:00+00:00,29072.13,1836.48,243.2,22.65,0.6288,0.2938,0.07571,12.45,7.231,83.12
2023-08-06 00:00:00+00:00,29088.42,1830.28,243.2,23.2,0.624,0.2923,0.07427,12.59,7.102,82.57
2023-08-07 00:00:00+00:00,29211.06,1829.1,242.1,23.12,0.6236,0.291,0.07354,12.47,7.324,82.49
2023-08-08 00:00:00+00:00,29770.42,1856.3,245.2,24.22,0.6418,0.2974,0.07496,12.68,7.461,83.86
2023-08-09 00:00:00+00:00,29581.99,1855.35,243.8,24.38,0.6433,0.3013,0.07541,12.62,7.678,84.08
2023-08-10 00:00:00+00:00,29455.75,1852.47,241.5,24.62,0.6331,0.2965,0.07588,12.48,7.619,83.14
2023-08-11 00:00:00+00:00,29426.03,1848.84,239.7,24.62,0.6318,0.2933,0.07574,12.44,7.492,83.58
2023-08-12 00:00:00+00:00,29430.17,1849.93,240.3,24.91,0.6276,0.2919,0.0767,12.39,7.442,83.47
2023-08-13 00:00:00+00:00,29303.84,1840.73,240.2,24.23,0.6256,0.2894,0.07479,12.27,7.369,81.92
2023-08-14 00:00:00+00:00,29430.93,1845.5,240.4,25.18,0.6343,0.2906,0.07469,12.37,7.412,82.11
2023-08-15 00:00:00+00:00,29200.0,1828.98,236.7,23.9,0.6104,0.282,0.07093,11.83,7.043,79.26
2023-08-16 00:00:00+00:00,28730.51,1807.81,232.0,22.82,0.5889,0.2747,0.06717,11.38,6.762,74.56
2023-08-17 00:00:00+00:00,26623.41,1681.49,218.1,21.66,0.5064,0.2553,0.06102,10.57,6.189,64.77
2023-08-18 00:00:00+00:00,26054.0,1661.59,216.1,21.34,0.5062,0.264,0.06326,10.81,6.176,63.98
2023-08-19 00:00:00+00:00,26100.01,1669.67,216.8,21.9,0.5199,0.2688,0.06379,10.81,6.181,64.18
2023-08-20 00:00:00+00:00,26189.99,1685.24,216.5,21.77,0.5384,0.2703,0.06384,10.86,6.22,65.25
2023-08-21 00:00:00+00:00,26126.92,1667.55,210.4,21.2,0.5245,0.2628,0.06252,10.36,6.174,67.0
2023-08-22 00:00:00+00:00,26056.0,1634.99,210.9,20.59,0.521,0.2588,0.06259,10.15,6.112,64.83
2023-08-23 00:00:00+00:00,26432.72,1679.61,216.6,21.74,0.5301,0.2681,0.06379,10.33,6.352,65.64
2023-08-24 00:00:00+00:00,26180.05,1661.16,219.0,21.06,0.5187,0.2659,0.06308,10.12,6.084,64.88
2023-08-25 00:00:00+00:00,26060.01,1653.8,218.4,20.42,0.5258,0.2612,0.06312,10.04,6.014,65.13
2023-08-26 00:00:00+00:00,26017.37,1647.04,216.5,20.29,0.5231,0.261,0.06289,10.09,6.006,65.01
2023-08-27 00:00:00+00:00,26101.77,1658.33,218.4,20.79,0.5236,0.2634,0.06318,10.2,6.03,65.39
2023-08-28 00:00:00+00:00,26120.0,1653.08,218.8,20.56,0.5232,0.2676,0.06345,10.37,5.981,65.52
2023-08-29 00:00:00+00:00,27716.34,1729.42,226.9,21.79,0.5398,0.2726,0.0664,10.81,6.194,68.86
2023-08-30 00:00:00+00:00,27299.99,1705.23,223.8,20.82,0.5284,0.2654,0.06588,10.41,5.925,67.65
2023-08-31 00:00:00+00:00,25940.78,1645.76,216.7,19.74,0.511,0.2554,0.06376,9.98,5.879,63.89
2023-09-01 00:00:00+00:00,25805.05,1629.12,213.7,19.33,0.498,0.2551,0.06388,9.92,5.941,62.98
2023-09-02 00:00:00+00:00,25869.51,1637.03,214.4,19.5,0.4988,0.2562,0.06348,9.92,5.972,64.59
2023-09-03 00:00:00+00:00,25971.21,1635.84,214.4,19.57,0.5047,0.2559,0.06317,9.88,6.027,63.93
2023-09-04 00:00:00+00:00,25826.02,1630.51,215.2,19.52,0.5087,0.2561,0.06326,9.81,6.012,63.75
2023-09-05 00:00:00+00:00,25792.1,1634.45,214.6,20.26,0.5056,0.2578,0.06402,9.91,6.137,63.15
2023-09-06 00:00:00+00:00,25759.95,1633.15,215.2,19.64,0.5033,0.2577,0.06365,9.95,6.302,62.87
2023-09-07 00:00:00+00:00,26255.0,1648.11,217.1,19.92,0.505,0.2579,0.06365,10.1,6.387,63.71
2023-09-08 00:00:00+00:00,25910.5,1636.44,214.7,19.61,0.505,0.2544,0.06371,9.93,6.28,62.61
2023-09-09 00:00:00+00:00,25901.61,1635.54,214.1,19.44,0.5038,0.2533,0.06339,9.84,6.165,63.06
2023-09-10 00:00:00+00:00,25841.61,1617.42,212.4,18.24,0.4969,0.249,0.0613,9.47,6.015,61.11
2023-09-11 00:00:00+00:00,25162.52,1551.85,206.1,17.72,0.4744,0.2421,0.06049,9.23,5.829,58.85
2023-09-12 00:00:00+00:00,25840.1,1592.97,210.7,17.92,0.4804,0.2455,0.0609,9.22,5.957,59.96
2023-09-13 00:00:00+00:00,26222.0,1607.62,212.5,18.4,0.4832,0.2487,0.06126,9.29,6.02,61.98
2023-09-14 00:00:00+00:00,26522.73,1626.47,212.2,18.85,0.4892,0.2513,0.06208,9.4,6.151,62.83
2023-09-15 00:00:00+00:00,26600.0,1641.29,214.1,19.14,0.5005,0.2505,0.0625,9.43,6.367,65.89
2023-09-16 00:00:00+00:00,26559.67,1634.4,214.9,19.12,0.4998,0.2503,0.06214,9.38,6.281,65.38
2023-09-17 00:00:00+00:00,26527.51,1622.48,216.5,18.81,0.4925,0.2471,0.06147,9.1,6.146,63.55
2023-09-18 00:00:00+00:00,26762.51,1636.66,216.0,19.64,0.503,0.2516,0.06198,9.11,6.567,65.89
2023-09-19 00:00:00+00:00,27210.26,1643.12,217.2,20.03,0.514,0.2548,0.06268,9.21,6.846,67.28
2023-09-20 00:00:00+00:00,27125.0,1622.26,214.4,20.29,0.5212,0.2517,0.06262,9.05,6.905,64.55
2023-09-21 00:00:00+00:00,26568.08,1583.94,210.8,19.46,0.5071,0.2449,0.06131,8.83,6.664,64.69
2023-09-22 00:00:00+00:00,26580.14,1593.08,211.1,19.43,0.5122,0.2449,0.06152,8.87,6.958,64.37
2023-09-23 00:00:00+00:00,26575.96,1593.86,210.5,19.49,0.5076,0.2461,0.06152,8.9,7.189,65.07
2023-09-24 00:00:00+00:00,26248.38,1580.71,208.3,19.36,0.5021,0.2427,0.06069,8.78,6.972,63.58
2023-09-25 00:00:00+00:00,26304.81,1588.33,209.9,19.39,0.5056,0.2459,0.06094,8.95,7.494,64.33
2023-09-26 00:00:00+00:00,26221.67,1594.01,212.6,19.03,0.5019,0.2455,0.06062,9.04,7.356,63.8
2023-09-27 00:00:00+00:00,26372.99,1598.64,212.0,19.14,0.4993,0.2446,0.06053,8.92,7.645,63.53
2023-09-28 00:00:00+00:00,27021.39,1652.99,215.0,19.96,0.5098,0.2489,0.0615,9.27,7.807,65.21
2023-09-29 00:00:00+00:00,26906.96,1667.45,215.2,20.28,0.5215,0.2494,0.06213,9.17,7.946,65.55
2023-09-30 00:00:00+00:00,26962.56,1670.89,214.6,21.37,0.5149,0.254,0.06207,9.24,8.191,65.97
2023-10-01 00:00:00+00:00,27992.57,1733.79,218.2,23.87,0.5241,0.2659,0.06319,9.75,8.054,68.19
2023-10-02 00:00:00+00:00,27494.51,1662.4,214.6,23.37,0.5123,0.2591,0.062,9.31,7.47,65.97
2023-10-03 00:00:00+00:00,27426.46,1656.88,213.5,23.6,0.539,0.261,0.06137,9.42,7.409,65.5
2023-10-04 00:00:00+00:00,27778.57,1646.58,213.4,23.13,0.5326,0.2589,0.06147,10.1,7.674,64.4
2023-10-05 00:00:00+00:00,27410.39,1611.79,210.6,22.7,0.5227,0.2602,0.06086,10.14,7.465,64.8
2023-10-06 00:00:00+00:00,27931.09,1645.03,213.4,23.41,0.5255,0.2646,0.06137,10.66,7.639,65.5
2023-10-07 00:00:00+00:00,27956.67,1633.57,212.3,23.3,0.5216,0.2587,0.06143,10.35,7.524,65.45
2023-10-08 00:00:00+00:00,27917.05,1632.84,211.4,23.22,0.5174,0.2563,0.06096,10.09,7.673,65.34
2023-10-09 00:00:00+00:00,27590.12,1580.13,205.8,22.1,0.5027,0.2513,0.05873,9.54,7.276,63.07
2023-10-10 00:00:00+00:00,27390.12,1567.63,208.6,22.11,0.4965,0.249,0.05913,9.53,7.259,63.61
2023-10-11 00:00:00+00:00,26875.52,1566.87,206.6,22.01,0.4888,0.2481,0.05851,9.3,7.391,61.55
2023-10-12 00:00:00+00:00,26759.63,1539.61,205.1,21.28,0.483,0.246,0.05788,9.12,7.197,61.12
2023-10-13 00:00:00+00:00,26862.0,1552.16,206.1,21.84,0.4851,0.2458,0.05839,9.15,7.256,61.58
2023-10-14 00:00:00+00:00,26852.48,1554.94,206.5,22.0,0.4865,0.247,0.05984,9.15,7.331,61.62
2023-10-15 00:00:00+00:00,27154.15,1557.77,209.7,21.93,0.4874,0.2473,0.05931,9.17,7.423,61.63
2023-10-16 00:00:00+00:00,28500.78,1599.42,214.6,23.95,0.4978,0.2513,0.06,9.4,7.525,63.19
2023-10-17 00:00:00+00:00,28395.91,1565.01,211.4,23.93,0.4912,0.2463,0.05904,9.1,7.32,62.07
2023-10-18 00:00:00+00:00,28320.0,1563.44,210.2,23.42,0.4878,0.243,0.05858,8.91,7.356,60.23
2023-10-19 00:00:00+00:00,28713.71,1566.57,211.2,24.93,0.5197,0.2469,0.05887,9.06,7.304,61.78
2023-10-20 00:00:00+00:00,29669.04,1603.89,212.1,27.03,0.5149,0.2512,0.0599,9.22,7.57,63.38
2023-10-21 00:00:00+00:00,29909.8,1628.94,214.2,29.32,0.5208,0.2586,0.06119,9.63,8.914,64.75
2023-10-22 00:00:00+00:00,29992.46,1663.7,217.8,29.05,0.5226,0.2639,0.0617,10.09,10.19,65.26
2023-10-23 00:00:00+00:00,33069.99,1765.46,228.5,31.88,0.5475,0.2807,0.06742,10.58,10.577,69.02
2023-10-24 00:00:00+00:00,33922.73,1784.98,225.2,30.17,0.5588,0.2792,0.0666,10.32,10.372,69.15
2023-10-25 00:00:00+00:00,34496.05,1787.15,222.1,32.44,0.5552,0.2808,0.06832,10.52,11.058,68.71
2023-10-26 00:00:00+00:00,34151.66,1803.38,223.2,32.77,0.5533,0.2872,0.07185,11.05,10.928,68.76
2023-10-27 00:00:00+00:00,33892.02,1779.4,224.1,31.73,0.543,0.2893,0.06776,10.59,11.185,66.99
2023-10-28 00:00:00+00:00,34081.0,1776.2,225.7,31.63,0.5446,0.2909,0.069,10.97,10.923,67.73
2023-10-29 00:00:00+00:00,34525.89,1795.14,227.1,32.83,0.5561,0.2954,0.06935,11.37,11.081,68.79
2023-10-30 00:00:00+00:00,34474.73,1809.04,228.0,34.94,0.578,0.3031,0.06959,11.46,11.22,69.21
2023-10-31 00:00:00+00:00,34639.77,1814.67,226.2,38.4,0.5996,0.293,0.06827,11.33,11.353,68.89
2023-11-01 00:00:00+00:00,35421.43,1846.99,227.9,41.15,0.6085,0.3071,0.06894,12.23,11.638,69.97
2023-11-02 00:00:00+00:00,34941.59,1800.8,231.9,40.23,0.6054,0.323,0.0679,11.88,11.007,69.43
2023-11-03 00:00:00+00:00,34716.78,1832.71,230.2,39.45,0.6121,0.3292,0.06807,12.11,11.46,69.45
2023-11-04 00:00:00+00:00,35062.07,1855.54,237.1,42.41,0.6149,0.3278,0.06908,12.22,11.496,70.41
2023-11-05 00:00:00+00:00,35011.88,1891.71,244.0,41.15,0.6607,0.3419,0.07108,12.35,12.231,71.6
2023-11-06 00:00:00+00:00,35046.09,1900.95,255.1,42.16,0.7148,0.3624,0.07637,13.08,12.984,74.46
2023-11-07 00:00:00+00:00,35399.12,1885.27,246.2,42.93,0.685,0.3512,0.07338,12.81,13.04,73.41
2023-11-08 00:00:00+00:00,35624.72,1888.12,246.7,43.13,0.6869,0.3577,0.07534,12.99,14.919,73.07
2023-11-09 00:00:00+00:00,36701.09,2121.32,251.6,45.29,0.6665,0.3684,0.07357,12.96,14.603,73.83
2023-11-10 00:00:00+00:00,37301.63,2077.72,251.0,56.67,0.6595,0.3859,0.07539,14.74,15.493,73.28
2023-11-11 00:00:00+00:00,37130.0,2053.17,251.5,56.34,0.6626,0.3844,0.07849,16.79,16.477,75.26
2023-11-12 00:00:00+00:00,37064.13,2044.68,247.4,56.28,0.6613,0.3834,0.07795,18.98,16.025,74.88
2023-11-13 00:00:00+00:00,36462.93,2053.65,241.1,51.6,0.6702,0.3568,0.07456,16.12,14.358,71.1
2023-11-14 00:00:00+00:00,35551.19,1979.39,242.3,56.81,0.6296,0.3579,0.07244,17.05,13.945,70.61
2023-11-15 00:00:00+00:00,37858.2,2058.48,253.7,65.43,0.6481,0.3788,0.07623,20.7,15.027,74.03
2023-11-16 00:00:00+00:00,36163.51,1961.77,242.7,57.8,0.6119,0.3706,0.07947,21.71,13.866,70.97
2023-11-17 00:00:00+00:00,36613.92,1960.82,244.9,58.51,0.6133,0.3671,0.08641,21.94,13.702,70.29
2023-11-18 00:00:00+00:00,36568.1,1962.6,244.8,58.56,0.6106,0.3772,0.08028,21.99,13.75,69.86
2023-11-19 00:00:00+00:00,37359.86,2011.47,246.4,61.1,0.6258,0.384,0.08046,22.85,14.908,70.54
2023-11-20 00:00:00+00:00,37448.78,2021.4,253.1,56.57,0.6122,0.3804,0.07768,20.85,14.477,69.51
2023-11-21 00:00:00+00:00,35741.65,1933.01,225.5,51.65,0.5788,0.3566,0.07176,19.02,13.359,66.15
2023-11-22 00:00:00+00:00,37408.34,2063.21,236.1,57.56,0.6109,0.3805,0.07575,20.78,14.212,68.7
2023-11-23 00:00:00+00:00,37294.28,2062.2,233.8,56.51,0.6209,0.3873,0.0762,20.64,14.398,69.51
2023-11-24 00:00:00+00:00,37713.57,2080.84,232.7,56.86,0.6212,0.3862,0.07818,20.89,14.482,70.73
2023-11-25 00:00:00+00:00,37780.67,2083.09,234.4,58.82,0.6228,0.3941,0.07894,21.36,14.762,71.87
2023-11-26 00:00:00+00:00,37447.43,2062.33,231.7,57.57,0.6157,0.3873,0.07868,21.06,14.766,70.03
2023-11-27 00:00:00+00:00,37242.7,2027.5,227.2,55.06,0.6039,0.3777,0.07884,20.35,14.186,69.22
2023-11-28 00:00:00+00:00,37818.87,2048.14,229.6,58.18,0.6107,0.3858,0.08083,20.68,14.521,69.77
2023-11-29 00:00:00+00:00,37854.64,2028.81,227.3,59.31,0.6091,0.3816,0.08047,21.12,14.511,70.0
2023-11-30 00:00:00+00:00,37723.96,2051.96,227.6,59.3,0.6063,0.3759,0.08343,21.39,14.412,69.42
2023-12-01 00:00:00+00:00,38682.52,2087.24,228.5,59.75,0.6125,0.3844,0.08385,21.87,14.988,71.57
2023-12-02 00:00:00+00:00,39450.35,2164.74,229.0,63.66,0.6208,0.3976,0.08617,22.24,15.992,72.2
2023-12-03 00:00:00+00:00,39972.26,2192.95,228.1,62.98,0.6229,0.3949,0.08571,21.94,15.705,72.31
2023-12-04 00:00:00+00:00,41991.1,2243.37,233.5,61.64,0.6245,0.4068,0.09188,22.68,15.813,72.93
2023-12-05 00:00:00+00:00,44073.32,2293.33,231.2,61.03,0.621,0.4257,0.09435,24.54,15.729,74.34
2023-12-06 00:00:00+00:00,43762.69,2232.7,229.4,61.85,0.64,0.4429,0.09493,26.2,15.268,72.41
2023-12-07 00:00:00+00:00,43273.14,2355.73,232.6,67.74,0.6432,0.4555,0.09593,26.28,15.691,74.02
2023-12-08 00:00:00+00:00,44170.99,2358.72,238.9,74.94,0.6721,0.5454,0.10164,30.44,16.925,78.5
2023-12-09 00:00:00+00:00,43713.6,2340.49,237.7,72.3,0.6584,0.5791,0.09846,31.91,16.196,76.32
2023-12-10 00:00:00+00:00,43789.51,2352.39,239.8,74.87,0.6617,0.5948,0.10186,37.14,16.367,77.18
2023-12-11 00:00:00+00:00,41253.4,2225.12,246.4,70.25,0.6187,0.5507,0.09413,38.04,14.768,72.67
2023-12-12 00:00:00+00:00,41492.39,2203.46,254.6,68.6,0.6192,0.5784,0.09381,37.49,14.523,72.37
2023-12-13 00:00:00+00:00,42869.03,2260.16,252.0,70.62,0.6275,0.6675,0.09642,38.99,14.77,73.12
2023-12-14 00:00:00+00:00,43022.26,2315.32,253.3,75.68,0.6316,0.6433,0.0983,39.3,15.37,72.93
2023-12-15 00:00:00+00:00,41940.3,2220.5,244.9,72.51,0.6156,0.6004,0.09303,39.71,14.281,70.93
2023-12-16 00:00:00+00:00,42278.03,2228.96,244.4,73.72,0.6203,0.6078,0.09713,42.22,14.32,72.19
2023-12-17 00:00:00+00:00,41374.65,2196.52,238.8,70.87,0.6103,0.5804,0.09295,40.62,14.013,71.18
2023-12-18 00:00:00+00:00,42657.8,2219.43,241.7,74.42,0.6125,0.6021,0.09213,41.16,14.674,70.85
2023-12-19 00:00:00+00:00,42275.99,2177.91,252.9,73.0,0.6047,0.5761,0.09023,39.74,14.1,70.73
2023-12-20 00:00:00+00:00,43668.93,2202.17,260.3,82.21,0.6171,0.5894,0.0915,43.46,14.253,69.83
2023-12-21 00:00:00+00:00,43861.8,2239.61,272.1,93.84,0.6241,0.6351,0.09499,45.97,15.305,70.93
2023-12-22 00:00:00+00:00,43969.04,2324.54,271.1,97.9,0.6244,0.6226,0.09499,45.35,15.479,73.58
2023-12-23 00:00:00+00:00,43702.16,2308.2,271.0,107.88,0.6195,0.613,0.09346,48.05,15.682,72.45
2023-12-24 00:00:00+00:00,42991.5,2264.05,264.5,112.45,0.6121,0.5919,0.09171,47.68,15.262,71.12
2023-12-25 00:00:00+00:00,43576.13,2271.35,266.9,120.91,0.6462,0.6242,0.09435,48.18,15.585,72.22
2023-12-26 00:00:00+00:00,42508.93,2230.88,297.7,112.49,0.6219,0.6087,0.09135,44.41,15.092,73.24
2023-12-27 00:00:00+00:00,43428.85,2378.35,324.1,106.91,0.634,0.6334,0.09365,42.39,16.709,75.98
2023-12-28 00:00:00+00:00,42563.76,2344.15,322.6,101.8,0.6346,0.6158,0.09174,39.8,16.005,76.51
2023-12-29 00:00:00+00:00,42066.95,2299.2,313.7,106.17,0.623,0.6083,0.09097,40.18,15.54,73.25
2023-12-30 00:00:00+00:00,42140.28,2291.68,317.1,101.9,0.6207,0.6011,0.09,39.33,15.167,73.22
2023-12-31 00:00:00+00:00,42283.58,2281.87,311.8,101.72,0.6156,0.594,0.08955,38.55,14.941,72.83
2024-01-01 00:00:00+00:00,44179.55,2352.04,313.5,109.91,0.6294,0.6232,0.09199,41.94,15.548,74.72
