date,BTC,ETH,BNB,XRP,SOL,ADA,DOGE,TRX,LINK,LTC
2023-06-04 00:00:00+00:00,27125.24,1890.37,305.16,0.5358,21.82,0.3774,0.07249,0.08142,6.45,94.22
2023-06-05 00:00:00+00:00,25740.46,1811.47,277.22,0.5095,20.02,0.3517,0.0665,0.07837,6.059,87.77
2023-06-06 00:00:00+00:00,27269.02,1886.35,281.42,0.5301,20.4,0.3534,0.07029,0.07819,6.265,90.98
2023-06-07 00:00:00+00:00,26348.91,1832.56,259.33,0.5186,18.63,0.3222,0.06731,0.07676,5.919,88.85
2023-06-08 00:00:00+00:00,26509.09,1846.12,262.1,0.5239,18.89,0.3229,0.06796,0.07744,5.996,88.52
2023-06-09 00:00:00+00:00,26483.81,1840.51,260.6,0.538,17.4,0.2951,0.06948,0.07204,5.992,89.3
2023-06-10 00:00:00+00:00,25856.18,1752.49,238.94,0.5075,15.64,0.2752,0.0618,0.06968,5.24,77.21
2023-06-11 00:00:00+00:00,25937.58,1753.15,235.41,0.521,15.55,0.2724,0.06154,0.07017,5.176,77.72
2023-06-12 00:00:00+00:00,25905.64,1742.66,231.23,0.5253,15.18,0.2748,0.06144,0.07102,5.16,77.52
2023-06-13 00:00:00+00:00,25928.94,1739.4,244.1,0.5193,15.03,0.2752,0.06174,0.0719,5.3,77.5
2023-06-14 00:00:00+00:00,25125.73,1650.8,237.87,0.4801,14.48,0.2633,0.0604,0.07095,5.249,73.15
2023-06-15 00:00:00+00:00,25574.36,1665.43,236.2,0.4798,14.77,0.2618,0.06148,0.07096,5.305,74.54
2023-06-16 00:00:00+00:00,26330.59,1716.87,239.21,0.4755,15.32,0.2631,0.06214,0.0705,5.322,76.08
2023-06-17 00:00:00+00:00,26510.43,1727.25,244.53,0.4795,15.65,0.2667,0.06217,0.07158,5.281,76.86
2023-06-18 00:00:00+00:00,26338.0,1720.51,244.02,0.487,15.43,0.2609,0.0621,0.07016,5.156,77.18
2023-06-19 00:00:00+00:00,26842.09,1736.79,242.97,0.4928,16.1,0.2633,0.06241,0.06995,5.133,77.44
2023-06-20 00:00:00+00:00,28319.35,1792.7,247.82,0.4928,16.65,0.2706,0.06315,0.07063,5.268,80.38
2023-06-21 00:00:00+00:00,30000.55,1889.61,248.88,0.4999,17.24,0.2864,0.06561,0.07238,5.557,85.06
2023-06-22 00:00:00+00:00,29892.81,1872.42,240.91,0.494,16.64,0.2901,0.06557,0.0721,5.562,85.97
2023-06-23 00:00:00+00:00,30705.39,1893.52,244.57,0.4963,17.15,0.2967,0.06827,0.07318,6.073,91.32
2023-06-24 00:00:00+00:00,30548.2,1875.91,236.53,0.4871,16.66,0.2896,0.06673,0.07221,6.139,89.79
2023-06-25 00:00:00+00:00,30473.64,1899.41,238.97,0.4904,16.97,0.2923,0.06674,0.07311,6.161,88.26
2023-06-26 00:00:00+00:00,30271.91,1859.19,236.12,0.4791,16.28,0.2806,0.06479,0.07378,6.059,87.22
2023-06-27 00:00:00+00:00,30696.99,1889.8,237.47,0.4834,16.63,0.2868,0.06559,0.07435,6.199,88.08
2023-06-28 00:00:00+00:00,30078.9,1827.54,230.55,0.465,15.98,0.2669,0.06255,0.07376,5.813,83.01
2023-06-29 00:00:00+00:00,30447.17,1852.08,233.07,0.4744,17.99,0.2751,0.0634,0.07449,5.891,84.73
2023-06-30 00:00:00+00:00,30471.06,1933.62,240.36,0.4732,18.86,0.2868,0.06644,0.07621,6.31,108.65
2023-07-01 00:00:00+00:00,30590.76,1924.32,247.88,0.4734,18.71,0.2924,0.06852,0.07731,6.504,107.15
2023-07-02 00:00:00+00:00,30617.66,1937.46,246.44,0.4842,19.46,0.2918,0.068,0.07604,6.543,113.6
2023-07-03 00:00:00+00:00,31160.24,1955.81,246.48,0.4898,19.27,0.2966,0.06845,0.07731,6.628,107.28
2023-07-04 00:00:00+00:00,30774.39,1936.37,242.53,0.487,19.15,0.2924,0.06895,0.07698,6.522,104.24
2023-07-05 00:00:00+00:00,30503.07,1910.36,238.81,0.4781,19.0,0.284,0.067,0.07707,6.301,102.61
2023-07-06 00:00:00+00:00,29907.98,1846.23,232.5,0.4621,19.61,0.2786,0.06487,0.07718,6.084,95.26
2023-07-07 00:00:00+00:00,30349.69,1870.78,235.73,0.4687,21.51,0.2846,0.06543,0.07882,6.157,98.25
2023-07-08 00:00:00+00:00,30294.36,1865.62,236.3,0.4706,21.82,0.2907,0.06575,0.08015,6.199,97.81
2023-07-09 00:00:00+00:00,30171.49,1863.09,233.99,0.4682,21.33,0.2846,0.06538,0.07753,6.148,95.1
2023-07-10 00:00:00+00:00,30421.04,1880.69,246.2,0.4774,21.3,0.2878,0.06523,0.07757,6.169,96.77
2023-07-11 00:00:00+00:00,30626.62,1878.62,248.63,0.4755,22.07,0.2927,0.06529,0.07732,6.207,96.78
2023-07-12 00:00:00+00:00,30385.22,1871.83,243.87,0.4711,21.93,0.289,0.06505,0.07785,6.252,96.23
2023-07-13 00:00:00+00:00,31475.78,2005.75,256.35,0.8159,26.02,0.3567,0.07044,0.0817,7.13,101.94
2023-07-14 00:00:00+00:00,30331.09,1939.13,248.23,0.719,26.7,0.328,0.06852,0.07989,6.963,95.2
2023-07-15 00:00:00+00:00,30298.45,1931.84,251.11,0.7147,27.45,0.3262,0.07195,0.08081,6.923,94.81
2023-07-16 00:00:00+00:00,30248.17,1923.31,242.47,0.7477,27.43,0.3147,0.06954,0.07979,6.61,92.95
2023-07-17 00:00:00+00:00,30147.68,1911.56,244.29,0.7377,26.83,0.312,0.06987,0.08002,7.19,92.24
2023-07-18 00:00:00+00:00,29863.79,1897.76,240.35,0.779,25.56,0.3093,0.06868,0.07978,6.916,91.59
2023-07-19 00:00:00+00:00,29918.6,1888.8,240.66,0.8197,26.31,0.3228,0.07003,0.0803,6.917,92.01
2023-07-20 00:00:00+00:00,29809.61,1891.77,242.67,0.7941,25.36,0.3161,0.0706,0.08069,8.359,92.36
2023-07-21 00:00:00+00:00,29911.46,1891.92,243.65,0.7717,25.51,0.3131,0.07325,0.0805,8.135,94.09
2023-07-22 00:00:00+00:00,29791.61,1866.58,240.79,0.7333,24.52,0.3101,0.07053,0.08386,7.881,92.06
2023-07-23 00:00:00+00:00,30085.68,1888.72,242.33,0.7384,24.76,0.3172,0.07181,0.08335,7.893,93.18
2023-07-24 00:00:00+00:00,29181.04,1849.87,238.93,0.7023,23.37,0.3054,0.07419,0.08152,7.588,89.13
2023-07-25 00:00:00+00:00,29226.63,1857.51,237.8,0.7087,23.29,0.3037,0.08185,0.08191,7.393,89.46
2023-07-26 00:00:00+00:00,29352.06,1871.94,238.96,0.7157,25.18,0.3069,0.07797,0.08242,7.746,90.62
2023-07-27 00:00:00+00:00,29217.05,1860.95,240.63,0.7137,25.1,0.3078,0.07758,0.08261,7.987,90.58
2023-07-28 00:00:00+00:00,29316.82,1874.32,241.92,0.7122,24.81,0.31,0.07715,0.08505,7.772,91.47
2023-07-29 00:00:00+00:00,29358.76,1880.9,242.24,0.7122,25.16,0.3129,0.08024,0.08325,7.844,94.33
2023-07-30 00:00:00+00:00,29283.34,1861.71,242.37,0.7047,24.25,0.3157,0.07808,0.08006,7.556,94.04
2023-07-31 00:00:00+00:00,29231.47,1856.01,240.88,0.6974,23.72,0.3071,0.07784,0.07795,7.55,92.28
2023-08-01 00:00:00+00:00,29699.74,1872.96,247.73,0.7068,24.05,0.3102,0.0781,0.07863,7.637,93.89
2023-08-02 00:00:00+00:00,29163.69,1839.07,240.71,0.6848,23.14,0.2992,0.0742,0.07644,7.345,87.52
2023-08-03 00:00:00+00:00,29177.75,1834.44,240.95,0.6628,22.62,0.2923,0.07354,0.07718,7.122,82.51
2023-08-04 00:00:00+00:00,29078.51,1827.52,241.8,0.635,22.77,0.2933,0.07339,0.07674,7.133,82.07
2023-08-05 00:00:00+00:00,29050.34,1834.9,243.01,0.6284,22.63,0.2936,0.07565,0.07748,7.223,83.07
2023-08-06 00:00:00+00:00,29046.16,1827.81,243.06,0.6232,23.18,0.2918,0.07416,0.07683,7.092,82.46
2023-08-07 00:00:00+00:00,29182.16,1827.07,241.95,0.6226,23.11,0.2907,0.07347,0.07677,7.319,82.41
2023-08-08 00:00:00+00:00,29770.51,1855.78,245.1,0.6418,24.21,0.2973,0.07494,0.0768,7.462,83.85
2023-08-09 00:00:00+00:00,29566.47,1854.14,243.99,0.643,24.37,0.3011,0.07536,0.07668,7.674,84.03
2023-08-10 00:00:00+00:00,29428.1,1850.51,241.63,0.6325,24.59,0.296,0.0758,0.07725,7.611,83.07
2023-08-11 00:00:00+00:00,29403.56,1847.01,239.74,0.6313,24.61,0.2931,0.07567,0.07716,7.483,83.5
2023-08-12 00:00:00+00:00,29417.08,1849.08,240.18,0.6272,24.91,0.2919,0.07667,0.07742,7.44,83.42
2023-08-13 00:00:00+00:00,29281.55,1839.07,239.99,0.6257,24.21,0.2892,0.07471,0.07705,7.368,81.87
2023-08-14 00:00:00+00:00,29409.22,1844.02,240.27,0.634,25.17,0.2904,0.07463,0.07745,7.407,82.03
2023-08-15 00:00:00+00:00,29171.23,1827.21,236.96,0.6098,23.88,0.2819,0.07086,0.07626,7.036,79.18
2023-08-16 00:00:00+00:00,28702.8,1805.68,231.91,0.5884,22.79,0.2745,0.06712,0.07464,6.756,74.48
2023-08-17 00:00:00+00:00,26629.67,1681.74,218.17,0.5068,21.69,0.2559,0.06104,0.07265,6.197,64.8
2023-08-18 00:00:00+00:00,26049.69,1661.34,215.98,0.506,21.33,0.264,0.06323,0.07299,6.173,63.97
2023-08-19 00:00:00+00:00,26095.8,1669.67,216.67,0.5198,21.89,0.2688,0.0638,0.07411,6.178,64.15
2023-08-20 00:00:00+00:00,26191.01,1685.38,216.53,0.5388,21.77,0.2704,0.06384,0.07587,6.22,65.26
2023-08-21 00:00:00+00:00,26126.18,1667.37,210.37,0.5246,21.2,0.2628,0.06252,0.07517,6.175,66.99
2023-08-22 00:00:00+00:00,26043.01,1634.23,210.82,0.5204,20.56,0.2586,0.06254,0.07547,6.113,64.79
2023-08-23 00:00:00+00:00,26429.4,1679.23,216.59,0.5298,21.73,0.268,0.06378,0.0776,6.348,65.64
2023-08-24 00:00:00+00:00,26166.22,1660.46,218.88,0.5183,21.05,0.2658,0.06305,0.07656,6.083,64.86
2023-08-25 00:00:00+00:00,26051.29,1652.94,218.53,0.5257,20.42,0.2611,0.06309,0.07721,6.012,65.1
2023-08-26 00:00:00+00:00,26010.35,1646.3,216.41,0.5232,20.28,0.261,0.06287,0.07738,6.003,64.99
2023-08-27 00:00:00+00:00,26091.32,1657.6,218.28,0.5238,20.79,0.2633,0.06315,0.07746,6.028,65.38
2023-08-28 00:00:00+00:00,26106.0,1652.22,218.85,0.523,20.55,0.2675,0.06342,0.07633,5.975,65.47
2023-08-29 00:00:00+00:00,27724.41,1729.38,226.9,0.5398,21.79,0.2727,0.06639,0.07732,6.193,68.88
2023-08-30 00:00:00+00:00,27305.41,1705.51,223.56,0.5283,20.82,0.2655,0.06588,0.07564,5.925,67.66
2023-08-31 00:00:00+00:00,25937.29,1645.67,216.68,0.5109,19.73,0.2553,0.06376,0.07671,5.878,63.89
2023-09-01 00:00:00+00:00,25798.79,1628.51,213.39,0.4981,19.32,0.2552,0.06385,0.07604,5.939,62.97
2023-09-02 00:00:00+00:00,25868.56,1636.88,214.39,0.4989,19.49,0.2562,0.06349,0.07703,5.972,64.59
2023-09-03 00:00:00+00:00,25971.37,1635.72,214.46,0.5047,19.57,0.2559,0.06316,0.07703,6.03,63.93
2023-09-04 00:00:00+00:00,25816.24,1629.77,215.18,0.5082,19.51,0.2561,0.06324,0.07748,6.014,63.74
2023-09-05 00:00:00+00:00,25785.01,1633.83,214.45,0.505,20.26,0.2577,0.06399,0.07745,6.137,63.14
2023-09-06 00:00:00+00:00,25751.71,1632.35,215.06,0.5032,19.64,0.2576,0.06361,0.07892,6.298,62.84
2023-09-07 00:00:00+00:00,26264.75,1647.63,217.18,0.5051,19.91,0.258,0.06363,0.07904,6.387,63.71
2023-09-08 00:00:00+00:00,25907.13,1636.13,214.59,0.5049,19.61,0.2542,0.06368,0.07916,6.281,62.6
2023-09-09 00:00:00+00:00,25898.41,1635.27,214.05,0.5037,19.44,0.2532,0.06337,0.07917,6.165,63.05
2023-09-10 00:00:00+00:00,25833.67,1616.78,212.53,0.4969,18.24,0.2491,0.06129,0.07833,6.016,61.12
2023-09-11 00:00:00+00:00,25157.07,1551.53,206.06,0.4742,17.72,0.2421,0.06046,0.07754,5.828,58.85
2023-09-12 00:00:00+00:00,25840.34,1593.09,210.73,0.4801,17.92,0.2456,0.06088,0.08074,5.959,59.97
2023-09-13 00:00:00+00:00,26227.49,1607.97,212.47,0.4832,18.4,0.2487,0.06125,0.08116,6.022,61.98
2023-09-14 00:00:00+00:00,26533.66,1627.01,212.24,0.4889,18.86,0.2514,0.06211,0.08369,6.154,62.84
2023-09-15 00:00:00+00:00,26605.49,1641.48,213.87,0.5005,19.14,0.2506,0.06251,0.0841,6.367,65.9
2023-09-16 00:00:00+00:00,26569.13,1634.86,215.03,0.4997,19.13,0.2504,0.06216,0.08354,6.282,65.41
2023-09-17 00:00:00+00:00,26533.12,1622.81,216.46,0.4927,18.82,0.2472,0.06148,0.08338,6.151,63.57
2023-09-18 00:00:00+00:00,26767.82,1637.19,216.02,0.503,19.66,0.2516,0.062,0.08402,6.568,65.88
2023-09-19 00:00:00+00:00,27219.02,1643.58,217.22,0.514,20.04,0.2549,0.06268,0.08459,6.846,67.29
2023-09-20 00:00:00+00:00,27126.4,1622.39,214.53,0.5213,20.29,0.2517,0.06263,0.08449,6.904,64.56
2023-09-21 00:00:00+00:00,26567.47,1584.04,210.64,0.5071,19.46,0.245,0.0613,0.08305,6.664,64.71
2023-09-22 00:00:00+00:00,26583.16,1593.13,210.91,0.5122,19.42,0.245,0.06152,0.08338,6.957,64.37
2023-09-23 00:00:00+00:00,26585.41,1593.91,210.27,0.5077,19.48,0.2462,0.06151,0.08365,7.191,65.09
2023-09-24 00:00:00+00:00,26261.44,1580.76,208.21,0.5021,19.36,0.2428,0.0607,0.08362,6.972,63.58
2023-09-25 00:00:00+00:00,26297.93,1588.04,209.81,0.5054,19.39,0.2459,0.06093,0.08464,7.496,64.34
2023-09-26 00:00:00+00:00,26212.59,1593.27,212.43,0.5017,19.02,0.2453,0.06059,0.08472,7.353,63.78
2023-09-27 00:00:00+00:00,26360.2,1597.73,212.22,0.4988,19.12,0.2445,0.06048,0.08548,7.639,63.5
2023-09-28 00:00:00+00:00,27027.2,1652.9,214.85,0.5097,19.98,0.249,0.0615,0.08676,7.81,65.23
2023-09-29 00:00:00+00:00,26909.4,1667.44,214.9,0.5215,20.27,0.2494,0.06215,0.08906,7.95,65.55
2023-09-30 00:00:00+00:00,26964.27,1670.97,214.5,0.515,21.36,0.254,0.06208,0.0886,8.19,65.97
2023-10-01 00:00:00+00:00,27994.51,1733.44,218.27,0.524,23.86,0.266,0.06317,0.09015,8.046,68.16
2023-10-02 00:00:00+00:00,27507.22,1662.8,214.65,0.5123,23.36,0.2593,0.06203,0.08752,7.466,66.0
2023-10-03 00:00:00+00:00,27428.66,1656.96,213.55,0.5391,23.61,0.261,0.06139,0.09074,7.409,65.51
2023-10-04 00:00:00+00:00,27789.8,1646.79,213.47,0.5328,23.14,0.2589,0.06146,0.08893,7.671,64.41
2023-10-05 00:00:00+00:00,27414.59,1611.72,210.63,0.523,22.69,0.2603,0.06086,0.08822,7.465,64.81
2023-10-06 00:00:00+00:00,27946.61,1645.93,213.3,0.5258,23.43,0.2648,0.0614,0.0872,7.646,65.53
2023-10-07 00:00:00+00:00,27973.69,1634.64,212.26,0.522,23.31,0.2588,0.06146,0.08813,7.531,65.51
2023-10-08 00:00:00+00:00,27933.57,1633.61,211.29,0.5178,23.24,0.2566,0.06098,0.08799,7.681,65.4
2023-10-09 00:00:00+00:00,27598.77,1580.25,205.62,0.5029,22.1,0.2513,0.05876,0.08614,7.279,63.1
2023-10-10 00:00:00+00:00,27395.4,1567.68,208.59,0.4964,22.11,0.2491,0.05913,0.0863,7.264,63.62
2023-10-11 00:00:00+00:00,26871.21,1566.52,206.59,0.4888,22.01,0.2478,0.05851,0.08604,7.389,61.53
2023-10-12 00:00:00+00:00,26756.23,1539.43,205.06,0.4829,21.29,0.2459,0.05788,0.0849,7.197,61.13
2023-10-13 00:00:00+00:00,26862.9,1552.12,206.17,0.4851,21.84,0.2458,0.05839,0.08549,7.256,61.58
2023-10-14 00:00:00+00:00,26854.52,1555.02,206.54,0.4867,22.0,0.2471,0.05984,0.08505,7.329,61.62
2023-10-15 00:00:00+00:00,27177.41,1557.99,209.92,0.4874,21.94,0.2474,0.05931,0.08668,7.423,61.64
2023-10-16 00:00:00+00:00,28518.37,1600.09,214.77,0.4978,23.97,0.2514,0.06002,0.08891,7.531,63.24
2023-10-17 00:00:00+00:00,28409.46,1565.4,211.51,0.4913,23.95,0.2465,0.05906,0.08866,7.325,62.09
2023-10-18 00:00:00+00:00,28328.07,1563.66,210.29,0.488,23.42,0.243,0.05861,0.08922,7.356,60.21
2023-10-19 00:00:00+00:00,28733.78,1567.55,211.31,0.5201,24.94,0.2471,0.05887,0.08999,7.308,61.8
2023-10-20 00:00:00+00:00,29684.37,1604.86,212.18,0.5151,27.04,0.2514,0.05993,0.09071,7.577,63.42
2023-10-21 00:00:00+00:00,29924.08,1629.44,214.05,0.5211,29.33,0.2588,0.0612,0.09162,8.914,64.75
2023-10-22 00:00:00+00:00,30001.44,1664.18,217.72,0.5227,29.05,0.2641,0.06171,0.0904,10.2,65.29
2023-10-23 00:00:00+00:00,33084.08,1766.32,228.71,0.5477,31.92,0.2809,0.06744,0.09227,10.58,69.04
2023-10-24 00:00:00+00:00,33923.52,1785.2,225.18,0.559,30.18,0.2791,0.06656,0.09236,10.38,69.13
2023-10-25 00:00:00+00:00,34503.4,1787.67,222.15,0.5555,32.44,0.2809,0.06835,0.09349,11.06,68.73
2023-10-26 00:00:00+00:00,34157.06,1803.72,222.97,0.5535,32.77,0.2872,0.07187,0.09287,10.93,68.77
2023-10-27 00:00:00+00:00,33907.7,1779.98,224.33,0.5432,31.74,0.2895,0.06779,0.09356,11.18,67.03
2023-10-28 00:00:00+00:00,34090.05,1776.59,225.62,0.5449,31.65,0.2911,0.06904,0.09435,10.93,67.75
2023-10-29 00:00:00+00:00,34535.38,1795.69,227.07,0.5561,32.84,0.2955,0.06937,0.09485,11.09,68.81
2023-10-30 00:00:00+00:00,34494.56,1809.85,228.18,0.5786,34.95,0.3031,0.06963,0.09565,11.23,69.25
2023-10-31 00:00:00+00:00,34657.73,1815.45,226.35,0.5999,38.43,0.2931,0.06828,0.09716,11.36,68.92
2023-11-01 00:00:00+00:00,35439.76,1847.63,227.92,0.6091,41.17,0.3074,0.06896,0.1002,11.64,69.97
2023-11-02 00:00:00+00:00,34947.15,1801.34,231.45,0.6054,40.25,0.3231,0.06791,0.09924,11.01,69.45
2023-11-03 00:00:00+00:00,34732.28,1833.71,230.38,0.6125,39.48,0.3293,0.06811,0.09726,11.46,69.5
2023-11-04 00:00:00+00:00,35086.09,1857.23,237.29,0.6155,42.44,0.3281,0.06911,0.09779,11.5,70.51
2023-11-05 00:00:00+00:00,35039.47,1893.28,244.08,0.6613,41.2,0.3421,0.07111,0.09824,12.24,71.68
2023-11-06 00:00:00+00:00,35054.59,1901.65,255.23,0.715,42.17,0.3626,0.07641,0.0977,12.99,74.47
2023-11-07 00:00:00+00:00,35421.85,1886.12,246.22,0.6855,42.95,0.3513,0.0734,0.09665,13.05,73.46
2023-11-08 00:00:00+00:00,35638.33,1889.05,246.72,0.6874,43.13,0.358,0.07535,0.0984,14.94,73.1
2023-11-09 00:00:00+00:00,36704.14,2121.13,251.68,0.6668,45.31,0.3685,0.07357,0.09892,14.62,73.87
2023-11-10 00:00:00+00:00,37321.51,2078.52,251.25,0.6597,56.72,0.3862,0.07544,0.1063,15.51,73.3
2023-11-11 00:00:00+00:00,37142.22,2053.53,251.45,0.6627,56.34,0.3844,0.07853,0.108,16.47,75.27
2023-11-12 00:00:00+00:00,37079.76,2045.4,247.25,0.6616,56.3,0.3835,0.07798,0.1084,16.04,74.91
2023-11-13 00:00:00+00:00,36482.51,2054.32,241.32,0.6704,51.61,0.3569,0.07456,0.1069,14.36,71.15
2023-11-14 00:00:00+00:00,35551.21,1979.66,242.25,0.6294,56.83,0.3579,0.07244,0.1023,13.95,70.64
2023-11-15 00:00:00+00:00,37884.19,2059.63,253.98,0.6485,65.5,0.3789,0.07627,0.1042,15.04,74.14
2023-11-16 00:00:00+00:00,36162.42,1961.54,242.52,0.612,57.78,0.3708,0.07956,0.1024,13.87,70.97
2023-11-17 00:00:00+00:00,36626.32,1961.61,244.68,0.6135,58.54,0.3673,0.08673,0.1038,13.71,70.31
2023-11-18 00:00:00+00:00,36591.19,1963.67,244.92,0.611,58.58,0.3776,0.08031,0.1029,13.76,69.91
2023-11-19 00:00:00+00:00,37388.64,2012.46,246.35,0.6261,61.13,0.3842,0.08052,0.1035,14.92,70.6
2023-11-20 00:00:00+00:00,37476.66,2022.62,253.23,0.6125,56.6,0.3805,0.07772,0.101,14.48,69.56
2023-11-21 00:00:00+00:00,35758.72,1933.76,225.67,0.579,51.66,0.3569,0.07179,0.09628,13.37,66.21
2023-11-22 00:00:00+00:00,37424.2,2064.08,236.22,0.6112,57.58,0.3804,0.07576,0.1012,14.21,68.73
2023-11-23 00:00:00+00:00,37299.18,2062.63,233.83,0.6206,56.46,0.3873,0.07621,0.1018,14.39,69.53
2023-11-24 00:00:00+00:00,37737.05,2082.24,232.91,0.6217,56.86,0.3862,0.07823,0.1046,14.5,70.78
2023-11-25 00:00:00+00:00,37801.92,2084.06,234.52,0.6231,58.83,0.3944,0.07898,0.1089,14.78,71.88
2023-11-26 00:00:00+00:00,37460.21,2063.01,231.77,0.6159,57.57,0.3877,0.0787,0.1078,14.77,70.05
2023-11-27 00:00:00+00:00,37246.29,2027.67,227.31,0.6039,55.07,0.3778,0.07882,0.1019,14.19,69.23
2023-11-28 00:00:00+00:00,37836.63,2049.1,229.67,0.6109,58.21,0.3858,0.08087,0.103,14.53,69.78
2023-11-29 00:00:00+00:00,37861.9,2029.17,227.32,0.6092,59.29,0.3816,0.08051,0.1035,14.52,70.01
2023-11-30 00:00:00+00:00,37729.58,2052.93,227.62,0.6063,59.28,0.376,0.08343,0.1035,14.41,69.44
2023-12-01 00:00:00+00:00,38699.84,2088.21,228.52,0.6129,59.78,0.3843,0.08388,0.1031,15.0,71.62
2023-12-02 00:00:00+00:00,39469.35,2165.6,229.12,0.621,63.71,0.3979,0.08623,0.1033,16.0,72.23
2023-12-03 00:00:00+00:00,39980.93,2193.78,228.05,0.6233,63.0,0.395,0.08575,0.1031,15.71,72.32
2023-12-04 00:00:00+00:00,41984.41,2243.25,233.43,0.6244,61.58,0.4068,0.09189,0.1038,15.81,72.9
2023-12-05 00:00:00+00:00,44089.06,2293.88,231.25,0.6211,61.01,0.4259,0.09435,0.1036,15.73,74.35
2023-12-06 00:00:00+00:00,43771.01,2232.96,229.49,0.6403,61.86,0.4428,0.09488,0.1048,15.27,72.43
2023-12-07 00:00:00+00:00,43285.02,2356.77,232.7,0.6434,67.78,0.4558,0.09593,0.1043,15.7,74.04
2023-12-08 00:00:00+00:00,44186.18,2358.94,238.96,0.6725,74.94,0.5457,0.1017,0.1067,16.92,78.53
2023-12-09 00:00:00+00:00,43723.0,2341.13,237.77,0.6586,72.25,0.5791,0.0985,0.1067,16.2,76.34
2023-12-10 00:00:00+00:00,43791.67,2352.31,239.85,0.6616,74.81,0.5948,0.1019,0.1078,16.37,77.17
2023-12-11 00:00:00+00:00,41235.58,2224.1,246.3,0.6187,70.24,0.5506,0.09414,0.1039,14.77,72.66
2023-12-12 00:00:00+00:00,41472.94,2202.33,254.44,0.6189,68.54,0.5783,0.09377,0.1037,14.51,72.34
2023-12-13 00:00:00+00:00,42887.55,2260.72,252.14,0.6276,70.63,0.6674,0.09642,0.1043,14.77,73.17
2023-12-14 00:00:00+00:00,43030.6,2316.03,253.32,0.6318,75.68,0.6436,0.09836,0.1061,15.36,72.94
2023-12-15 00:00:00+00:00,41939.16,2220.32,244.88,0.6154,72.52,0.6005,0.09299,0.1015,14.28,70.93
2023-12-16 00:00:00+00:00,42243.26,2227.14,244.21,0.62,73.67,0.6076,0.0971,0.1028,14.31,72.15
2023-12-17 00:00:00+00:00,41349.42,2194.84,238.83,0.6098,70.77,0.5799,0.09287,0.102,14.01,71.14
2023-12-18 00:00:00+00:00,42650.27,2218.75,241.66,0.6124,74.41,0.6023,0.09212,0.101,14.67,70.85
2023-12-19 00:00:00+00:00,42268.08,2177.38,252.81,0.6045,73.02,0.5761,0.09019,0.1006,14.1,70.69
2023-12-20 00:00:00+00:00,43669.91,2202.03,260.4,0.617,82.23,0.5897,0.09149,0.1027,14.25,69.8
2023-12-21 00:00:00+00:00,43875.01,2239.88,272.16,0.6241,93.89,0.6352,0.09499,0.1047,15.3,70.93
2023-12-22 00:00:00+00:00,44008.04,2326.53,271.31,0.6249,98.01,0.6232,0.09504,0.1053,15.49,73.67
2023-12-23 00:00:00+00:00,43732.75,2309.54,271.14,0.6199,107.95,0.6132,0.09348,0.1068,15.69,72.51
2023-12-24 00:00:00+00:00,43023.12,2265.42,264.72,0.6127,112.54,0.5923,0.09178,0.1063,15.28,71.17
2023-12-25 00:00:00+00:00,43593.79,2271.75,266.92,0.6463,120.95,0.6243,0.09437,0.1059,15.59,72.24
2023-12-26 00:00:00+00:00,42517.32,2230.94,297.79,0.6221,112.48,0.6088,0.09137,0.1031,15.09,73.25
2023-12-27 00:00:00+00:00,43469.34,2380.34,324.41,0.6347,106.93,0.6338,0.09367,0.1054,16.72,76.03
2023-12-28 00:00:00+00:00,42588.94,2345.44,322.78,0.635,101.85,0.6162,0.09177,0.1057,16.02,76.54
2023-12-29 00:00:00+00:00,42073.59,2299.64,313.78,0.623,106.19,0.6084,0.09101,0.1057,15.54,73.23
2023-12-30 00:00:00+00:00,42146.03,2291.65,317.11,0.6208,101.9,0.601,0.09001,0.106,15.17,73.24
2023-12-31 00:00:00+00:00,42280.14,2281.36,311.86,0.6153,101.73,0.5938,0.0895,0.1077,14.93,72.82
2024-01-01 00:00:00+00:00,44197.61,2352.65,313.67,0.6298,110.02,0.6234,0.092,0.1078,15.56,74.74
2024-01-02 00:00:00+00:00,44970.34,2356.28,312.41,0.6246,106.76,0.6052,0.0911,0.1084,15.17,72.98
2024-01-03 00:00:00+00:00,42854.08,2210.57,315.96,0.5826,98.59,0.5572,0.08203,0.1068,14.16,65.29
2024-01-04 00:00:00+00:00,44194.38,2269.47,323.99,0.5874,105.02,0.5704,0.08408,0.1071,14.54,66.49
2024-01-05 00:00:00+00:00,44178.89,2270.21,317.73,0.5763,100.01,0.5419,0.08272,0.1044,14.1,66.05
2024-01-06 00:00:00+00:00,43988.33,2241.73,307.57,0.5683,93.83,0.5231,0.08063,0.1039,13.44,65.69
2024-01-07 00:00:00+00:00,43950.84,2222.73,302.56,0.5518,89.49,0.4946,0.07828,0.1028,13.16,64.31
2024-01-08 00:00:00+00:00,46988.14,2332.66,303.97,0.5781,98.01,0.5416,0.08137,0.1043,14.15,67.79
2024-01-09 00:00:00+00:00,46123.0,2344.97,301.14,0.5669,99.45,0.5123,0.07923,0.1028,13.72,67.01
2024-01-10 00:00:00+00:00,46667.48,2584.69,305.81,0.6005,102.01,0.5662,0.08306,0.1053,15.08,70.1
2024-01-11 00:00:00+00:00,46353.15,2618.71,308.34,0.6019,99.9,0.5821,0.08458,0.1061,15.02,71.9
